Campus,Site,Region,State,SaleDate,MealType,MenuItem,FreeCount,ReducedCount,PaidCount,TotalMealCount,EntryMethod
IDEA Rise,College Preparatory,TRCR,TX,4/16/24,Lunch,CP Lunch,424,0,0,424,Bulk
IDEA Rise,College Preparatory,TRCR,TX,4/17/24,Breakfast,CP Breakfast,281,0,0,281,Bulk
IDEA Rise,College Preparatory,TRCR,TX,4/17/24,Lunch,CP Lunch,405,0,0,405,Bulk
IDEA Rise,College Preparatory,TRCR,TX,4/18/24,Breakfast,CP Breakfast,309,0,0,309,Bulk
IDEA Rise,College Preparatory,TRCR,TX,4/18/24,Lunch,CP Lunch,422,0,0,422,Bulk
IDEA Rise,College Preparatory,TRCR,TX,4/19/24,Breakfast,CP Breakfast,312,0,0,312,Bulk
IDEA Rise,College Preparatory,TRCR,TX,4/19/24,Lunch,CP Lunch,436,0,0,436,Bulk
IDEA River Bluff,Academy,JACK,FL,4/15/24,Breakfast,AC Breakfast,305,0,0,305,Bulk
IDEA River Bluff,Academy,JACK,FL,4/15/24,CACFP Supper,Supper,168,0,0,168,Bulk
IDEA River Bluff,Academy,JACK,FL,4/15/24,Lunch,AC Lunch,405,0,0,405,Bulk
IDEA River Bluff,Academy,JACK,FL,4/16/24,Breakfast,AC Breakfast,317,0,0,317,Bulk
IDEA River Bluff,Academy,JACK,FL,4/16/24,CACFP Supper,Supper,137,0,0,137,Bulk
IDEA River Bluff,Academy,JACK,FL,4/16/24,Lunch,AC Lunch,385,0,0,385,Bulk
IDEA River Bluff,Academy,JACK,FL,4/17/24,Breakfast,AC Breakfast,309,0,0,309,Bulk
IDEA River Bluff,Academy,JACK,FL,4/17/24,CACFP Supper,Supper,147,0,0,147,Bulk
IDEA River Bluff,Academy,JACK,FL,4/17/24,Lunch,AC Lunch,368,0,0,368,Bulk
IDEA River Bluff,Academy,JACK,FL,4/18/24,Breakfast,AC Breakfast,301,0,0,301,Bulk
IDEA River Bluff,Academy,JACK,FL,4/18/24,CACFP Supper,Supper,181,0,0,181,Bulk
IDEA River Bluff,Academy,JACK,FL,4/18/24,Lunch,AC Lunch,402,0,0,402,Bulk
IDEA River Bluff,Academy,JACK,FL,4/19/24,Breakfast,AC Breakfast,306,0,0,306,Bulk
IDEA River Bluff,Academy,JACK,FL,4/19/24,CACFP Supper,Supper,98,0,0,98,Bulk
IDEA River Bluff,Academy,JACK,FL,4/19/24,Lunch,AC Lunch,387,0,0,387,Bulk
IDEA River Bluff,College Preparatory,JACK,FL,4/15/24,Breakfast,CP Breakfast,74,0,0,74,Bulk
IDEA River Bluff,College Preparatory,JACK,FL,4/15/24,Lunch,CP Lunch,182,0,0,182,Bulk
IDEA River Bluff,College Preparatory,JACK,FL,4/16/24,Breakfast,CP Breakfast,71,0,0,71,Bulk
IDEA River Bluff,College Preparatory,JACK,FL,4/16/24,Lunch,CP Lunch,186,0,0,186,Bulk
IDEA River Bluff,College Preparatory,JACK,FL,4/17/24,Breakfast,CP Breakfast,97,0,0,97,Bulk
IDEA River Bluff,College Preparatory,JACK,FL,4/17/24,Lunch,CP Lunch,179,0,0,179,Bulk
IDEA River Bluff,College Preparatory,JACK,FL,4/18/24,Breakfast,CP Breakfast,80,0,0,80,Bulk
IDEA River Bluff,College Preparatory,JACK,FL,4/18/24,Lunch,CP Lunch,189,0,0,189,Bulk
IDEA River Bluff,College Preparatory,JACK,FL,4/19/24,Breakfast,CP Breakfast,96,0,0,96,Bulk
IDEA River Bluff,College Preparatory,JACK,FL,4/19/24,Lunch,CP Lunch,191,0,0,191,Bulk
IDEA Riverview,Academy,LRGV,TX,4/15/24,Breakfast,AC Breakfast,466,0,0,466,Bulk
IDEA Riverview,Academy,LRGV,TX,4/15/24,CACFP Supper,Supper,39,3,21,63,Individual
IDEA Riverview,Academy,LRGV,TX,4/15/24,Lunch,AC Lunch,603,0,0,603,Bulk
IDEA Riverview,Academy,LRGV,TX,4/16/24,Breakfast,AC Breakfast,451,0,0,451,Bulk
IDEA Riverview,Academy,LRGV,TX,4/16/24,CACFP Supper,Supper,64,3,41,108,Individual
IDEA Riverview,Academy,LRGV,TX,4/16/24,Lunch,AC Lunch,572,0,0,572,Bulk
IDEA Riverview,Academy,LRGV,TX,4/17/24,Breakfast,AC Breakfast,467,0,0,467,Bulk
IDEA Riverview,Academy,LRGV,TX,4/17/24,CACFP Supper,Supper,48,4,33,85,Individual
IDEA Riverview,Academy,LRGV,TX,4/17/24,Lunch,AC Lunch,535,0,0,535,Bulk
IDEA Riverview,Academy,LRGV,TX,4/18/24,Breakfast,AC Breakfast,455,0,0,455,Bulk
IDEA Riverview,Academy,LRGV,TX,4/18/24,CACFP Supper,Supper,65,3,48,116,Individual
IDEA Riverview,Academy,LRGV,TX,4/18/24,Lunch,AC Lunch,577,0,0,577,Bulk
IDEA Riverview,Academy,LRGV,TX,4/19/24,Breakfast,AC Breakfast,445,0,0,445,Bulk
IDEA Riverview,Academy,LRGV,TX,4/19/24,CACFP Supper,Supper,39,3,15,57,Individual
IDEA Riverview,Academy,LRGV,TX,4/19/24,Lunch,AC Lunch,626,0,0,626,Bulk
IDEA Riverview,College Preparatory,LRGV,TX,4/15/24,Breakfast,CP Breakfast,435,0,0,435,Bulk
IDEA Riverview,College Preparatory,LRGV,TX,4/15/24,CACFP Supper,Supper,18,1,27,46,Individual
IDEA Riverview,College Preparatory,LRGV,TX,4/15/24,Lunch,CP Lunch,628,0,0,628,Bulk
IDEA Riverview,College Preparatory,LRGV,TX,4/16/24,Breakfast,CP Breakfast,377,0,0,377,Bulk
IDEA Riverview,College Preparatory,LRGV,TX,4/16/24,CACFP Supper,Supper,43,2,47,92,Individual
IDEA Riverview,College Preparatory,LRGV,TX,4/16/24,Lunch,CP Lunch,642,0,0,642,Bulk
IDEA Riverview,College Preparatory,LRGV,TX,4/17/24,Breakfast,CP Breakfast,434,0,0,434,Bulk
IDEA Riverview,College Preparatory,LRGV,TX,4/17/24,CACFP Supper,Supper,21,1,25,47,Individual
IDEA Riverview,College Preparatory,LRGV,TX,4/17/24,Lunch,CP Lunch,633,0,0,633,Bulk
IDEA Riverview,College Preparatory,LRGV,TX,4/18/24,Breakfast,CP Breakfast,336,0,0,336,Bulk
IDEA Riverview,College Preparatory,LRGV,TX,4/18/24,CACFP Supper,Supper,29,2,41,72,Individual
IDEA Riverview,College Preparatory,LRGV,TX,4/18/24,Lunch,CP Lunch,538,0,0,538,Bulk
IDEA Riverview,College Preparatory,LRGV,TX,4/19/24,Breakfast,CP Breakfast,361,0,0,361,Bulk
IDEA Riverview,College Preparatory,LRGV,TX,4/19/24,CACFP Supper,Supper,14,1,21,36,Individual
IDEA Riverview,College Preparatory,LRGV,TX,4/19/24,Lunch,CP Lunch,566,0,0,566,Bulk
IDEA Robindale,Academy,LRGV,TX,4/15/24,Breakfast,AC Breakfast,576,0,0,576,Bulk
IDEA Robindale,Academy,LRGV,TX,4/15/24,CACFP Supper,Supper,115,8,70,193,Individual
IDEA Robindale,Academy,LRGV,TX,4/15/24,Lunch,AC Lunch,622,0,0,622,Bulk
IDEA Robindale,Academy,LRGV,TX,4/16/24,Breakfast,AC Breakfast,601,0,0,601,Bulk
IDEA Robindale,Academy,LRGV,TX,4/16/24,CACFP Supper,Supper,121,9,63,193,Individual
IDEA Robindale,Academy,LRGV,TX,4/16/24,Lunch,AC Lunch,618,0,0,618,Bulk
IDEA Robindale,Academy,LRGV,TX,4/17/24,Breakfast,AC Breakfast,571,0,0,571,Bulk
IDEA Robindale,Academy,LRGV,TX,4/17/24,CACFP Supper,Supper,123,8,74,205,Individual
IDEA Robindale,Academy,LRGV,TX,4/17/24,Lunch,AC Lunch,648,0,0,648,Bulk
IDEA Robindale,Academy,LRGV,TX,4/18/24,Breakfast,AC Breakfast,595,0,0,595,Bulk
IDEA Robindale,Academy,LRGV,TX,4/18/24,CACFP Supper,Supper,110,9,65,184,Individual
IDEA Robindale,Academy,LRGV,TX,4/18/24,Lunch,AC Lunch,607,0,0,607,Bulk
IDEA Robindale,Academy,LRGV,TX,4/19/24,Breakfast,AC Breakfast,578,0,0,578,Bulk
IDEA Robindale,Academy,LRGV,TX,4/19/24,CACFP Supper,Supper,104,5,52,161,Individual
IDEA Robindale,Academy,LRGV,TX,4/19/24,Lunch,AC Lunch,610,0,0,610,Bulk
IDEA Robindale,College Preparatory,LRGV,TX,4/15/24,Breakfast,CP Breakfast,389,0,0,389,Bulk
IDEA Robindale,College Preparatory,LRGV,TX,4/15/24,CACFP Supper,Supper,4,0,2,6,Individual
IDEA Robindale,College Preparatory,LRGV,TX,4/15/24,Lunch,CP Lunch,482,0,0,482,Bulk
IDEA Robindale,College Preparatory,LRGV,TX,4/16/24,Breakfast,CP Breakfast,397,0,0,397,Bulk
IDEA Robindale,College Preparatory,LRGV,TX,4/16/24,CACFP Supper,Supper,9,0,4,13,Individual
IDEA Robindale,College Preparatory,LRGV,TX,4/16/24,Lunch,CP Lunch,488,0,0,488,Bulk
IDEA Robindale,College Preparatory,LRGV,TX,4/17/24,Breakfast,CP Breakfast,359,0,0,359,Bulk
IDEA Robindale,College Preparatory,LRGV,TX,4/17/24,CACFP Supper,Supper,4,0,5,9,Individual
IDEA Robindale,College Preparatory,LRGV,TX,4/17/24,Lunch,CP Lunch,448,0,0,448,Bulk
IDEA Robindale,College Preparatory,LRGV,TX,4/18/24,Breakfast,CP Breakfast,355,0,0,355,Bulk
IDEA Robindale,College Preparatory,LRGV,TX,4/18/24,CACFP Supper,Supper,18,0,18,36,Individual
IDEA Robindale,College Preparatory,LRGV,TX,4/18/24,Lunch,CP Lunch,483,0,0,483,Bulk
IDEA Robindale,College Preparatory,LRGV,TX,4/19/24,Breakfast,CP Breakfast,369,0,0,369,Bulk
IDEA Robindale,College Preparatory,LRGV,TX,4/19/24,CACFP Supper,Supper,4,1,5,10,Individual
IDEA Robindale,College Preparatory,LRGV,TX,4/19/24,Lunch,CP Lunch,483,0,0,483,Bulk
IDEA Round Rock Tech,Academy,AUR,TX,4/15/24,Breakfast,AC Breakfast,395,0,0,395,Bulk
IDEA Round Rock Tech,Academy,AUR,TX,4/15/24,CACFP Supper,Supper,20,0,23,43,Individual
IDEA Round Rock Tech,Academy,AUR,TX,4/15/24,Lunch,AC Lunch,455,0,0,455,Bulk
IDEA Round Rock Tech,Academy,AUR,TX,4/16/24,Breakfast,AC Breakfast,367,0,0,367,Bulk
IDEA Round Rock Tech,Academy,AUR,TX,4/16/24,CACFP Supper,Supper,36,2,53,91,Individual
IDEA Round Rock Tech,Academy,AUR,TX,4/16/24,Lunch,AC Lunch,446,0,0,446,Bulk
IDEA Round Rock Tech,Academy,AUR,TX,4/17/24,Breakfast,AC Breakfast,383,0,0,383,Bulk
IDEA Round Rock Tech,Academy,AUR,TX,4/17/24,CACFP Supper,Supper,36,3,65,104,Individual
IDEA Round Rock Tech,Academy,AUR,TX,4/17/24,Lunch,AC Lunch,403,0,0,403,Bulk
IDEA Round Rock Tech,Academy,AUR,TX,4/18/24,Breakfast,AC Breakfast,436,0,0,436,Bulk
IDEA Round Rock Tech,Academy,AUR,TX,4/18/24,CACFP Supper,Supper,27,2,39,68,Individual
IDEA Round Rock Tech,Academy,AUR,TX,4/18/24,Lunch,AC Lunch,450,0,0,450,Bulk
IDEA Round Rock Tech,Academy,AUR,TX,4/19/24,Breakfast,AC Breakfast,374,0,0,374,Bulk
IDEA Round Rock Tech,Academy,AUR,TX,4/19/24,CACFP Supper,Supper,30,0,27,57,Individual
IDEA Round Rock Tech,Academy,AUR,TX,4/19/24,Lunch,AC Lunch,492,0,0,492,Bulk
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/15/24,Breakfast,CP Breakfast,129,0,0,129,Bulk
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/15/24,CACFP Supper,Supper,2,1,10,13,Individual
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/15/24,Lunch,CP Lunch,316,0,0,316,Bulk
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/16/24,Breakfast,CP Breakfast,137,0,0,137,Bulk
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/16/24,CACFP Supper,Supper,4,0,6,10,Individual
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/16/24,Lunch,CP Lunch,272,0,0,272,Bulk
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/17/24,Breakfast,CP Breakfast,139,0,0,139,Bulk
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/17/24,CACFP Supper,Supper,5,0,7,12,Individual
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/17/24,Lunch,CP Lunch,288,0,0,288,Bulk
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/18/24,Breakfast,CP Breakfast,128,0,0,128,Bulk
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/18/24,CACFP Supper,Supper,3,0,3,6,Individual
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/18/24,Lunch,CP Lunch,393,0,0,393,Bulk
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/19/24,Breakfast,CP Breakfast,133,0,0,133,Bulk
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/19/24,CACFP Supper,Supper,2,0,7,9,Individual
IDEA Round Rock Tech,College Preparatory,AUR,TX,4/19/24,Lunch,CP Lunch,328,0,0,328,Bulk
IDEA Rundberg,Academy,AUR,TX,4/15/24,Breakfast,AC Breakfast,278,0,0,278,Bulk
IDEA Rundberg,Academy,AUR,TX,4/15/24,CACFP Supper,Supper,175,9,103,287,Individual
IDEA Rundberg,Academy,AUR,TX,4/15/24,Lunch,AC Lunch,550,0,0,550,Bulk
IDEA Rundberg,Academy,AUR,TX,4/16/24,Breakfast,AC Breakfast,374,0,0,374,Bulk
IDEA Rundberg,Academy,AUR,TX,4/16/24,CACFP Supper,Supper,177,9,98,284,Individual
IDEA Rundberg,Academy,AUR,TX,4/16/24,Lunch,AC Lunch,574,0,0,574,Bulk
IDEA Rundberg,Academy,AUR,TX,4/17/24,Breakfast,AC Breakfast,351,0,0,351,Bulk
IDEA Rundberg,Academy,AUR,TX,4/17/24,CACFP Supper,Supper,160,8,85,253,Individual
IDEA Rundberg,Academy,AUR,TX,4/17/24,Lunch,AC Lunch,580,0,0,580,Bulk
IDEA Rundberg,Academy,AUR,TX,4/18/24,Breakfast,AC Breakfast,317,0,0,317,Bulk
IDEA Rundberg,Academy,AUR,TX,4/18/24,CACFP Supper,Supper,178,9,98,285,Individual
IDEA Rundberg,Academy,AUR,TX,4/18/24,Lunch,AC Lunch,593,0,0,593,Bulk
IDEA Rundberg,Academy,AUR,TX,4/19/24,Breakfast,AC Breakfast,341,0,0,341,Bulk
IDEA Rundberg,Academy,AUR,TX,4/19/24,CACFP Supper,Supper,166,9,90,265,Individual
IDEA Rundberg,Academy,AUR,TX,4/19/24,Lunch,AC Lunch,551,0,0,551,Bulk
IDEA Rundberg,College Preparatory,AUR,TX,4/15/24,Breakfast,CP Breakfast,245,0,0,245,Bulk
IDEA Rundberg,College Preparatory,AUR,TX,4/15/24,Lunch,CP Lunch,590,0,0,590,Bulk
IDEA Rundberg,College Preparatory,AUR,TX,4/16/24,Breakfast,CP Breakfast,246,0,0,246,Bulk
IDEA Rundberg,College Preparatory,AUR,TX,4/16/24,Lunch,CP Lunch,614,0,0,614,Bulk
IDEA Rundberg,College Preparatory,AUR,TX,4/17/24,Breakfast,CP Breakfast,264,0,0,264,Bulk
IDEA Rundberg,College Preparatory,AUR,TX,4/17/24,Lunch,CP Lunch,578,0,0,578,Bulk
IDEA Rundberg,College Preparatory,AUR,TX,4/18/24,Breakfast,CP Breakfast,283,0,0,283,Bulk
IDEA Rundberg,College Preparatory,AUR,TX,4/18/24,Lunch,CP Lunch,587,0,0,587,Bulk
IDEA Rundberg,College Preparatory,AUR,TX,4/19/24,Breakfast,CP Breakfast,263,0,0,263,Bulk
IDEA Rundberg,College Preparatory,AUR,TX,4/19/24,Lunch,CP Lunch,616,0,0,616,Bulk
IDEA San Benito,Academy,LRGV,TX,4/15/24,Breakfast,AC Breakfast,435,0,0,435,Bulk
IDEA San Benito,Academy,LRGV,TX,4/15/24,CACFP Supper,AC Supper,20,0,0,20,Bulk
IDEA San Benito,Academy,LRGV,TX,4/15/24,CACFP Supper,Supper,53,0,27,80,Individual
IDEA San Benito,Academy,LRGV,TX,4/15/24,Lunch,AC Lunch,541,0,0,541,Bulk
IDEA San Benito,Academy,LRGV,TX,4/16/24,Breakfast,AC Breakfast,422,0,0,422,Bulk
IDEA San Benito,Academy,LRGV,TX,4/16/24,CACFP Supper,AC Supper,18,0,0,18,Bulk
IDEA San Benito,Academy,LRGV,TX,4/16/24,CACFP Supper,Supper,60,0,31,91,Individual
IDEA San Benito,Academy,LRGV,TX,4/16/24,Lunch,AC Lunch,533,0,0,533,Bulk
IDEA San Benito,Academy,LRGV,TX,4/17/24,Breakfast,AC Breakfast,441,0,0,441,Bulk
IDEA San Benito,Academy,LRGV,TX,4/17/24,CACFP Supper,AC Supper,19,0,0,19,Bulk
IDEA San Benito,Academy,LRGV,TX,4/17/24,CACFP Supper,Supper,63,2,51,116,Individual
IDEA San Benito,Academy,LRGV,TX,4/17/24,Lunch,AC Lunch,549,0,0,549,Bulk
IDEA San Benito,Academy,LRGV,TX,4/18/24,Breakfast,AC Breakfast,465,0,0,465,Bulk
IDEA San Benito,Academy,LRGV,TX,4/18/24,CACFP Supper,AC Supper,21,0,0,21,Bulk
IDEA San Benito,Academy,LRGV,TX,4/18/24,CACFP Supper,Supper,63,1,25,89,Individual
IDEA San Benito,Academy,LRGV,TX,4/18/24,Lunch,AC Lunch,553,0,0,553,Bulk
IDEA San Benito,Academy,LRGV,TX,4/19/24,Breakfast,AC Breakfast,398,0,0,398,Bulk
IDEA San Benito,Academy,LRGV,TX,4/19/24,CACFP Supper,AC Supper,21,0,0,21,Bulk
IDEA San Benito,Academy,LRGV,TX,4/19/24,CACFP Supper,Supper,57,1,21,79,Individual
IDEA San Benito,Academy,LRGV,TX,4/19/24,Lunch,AC Lunch,540,0,0,540,Bulk
IDEA San Benito,College Preparatory,LRGV,TX,4/15/24,Breakfast,CP Breakfast,294,0,0,294,Bulk
IDEA San Benito,College Preparatory,LRGV,TX,4/15/24,CACFP Supper,Supper,57,0,31,88,Individual
IDEA San Benito,College Preparatory,LRGV,TX,4/15/24,Lunch,CP Lunch,651,0,0,651,Bulk
IDEA San Benito,College Preparatory,LRGV,TX,4/16/24,Breakfast,CP Breakfast,277,0,0,277,Bulk
IDEA San Benito,College Preparatory,LRGV,TX,4/16/24,CACFP Supper,Supper,45,3,41,89,Individual
IDEA San Benito,College Preparatory,LRGV,TX,4/16/24,Lunch,CP Lunch,646,0,0,646,Bulk
IDEA San Benito,College Preparatory,LRGV,TX,4/17/24,Breakfast,CP Breakfast,310,0,0,310,Bulk
IDEA San Benito,College Preparatory,LRGV,TX,4/17/24,CACFP Supper,Supper,48,0,25,73,Individual
IDEA San Benito,College Preparatory,LRGV,TX,4/17/24,Lunch,CP Lunch,627,0,0,627,Bulk
IDEA San Benito,College Preparatory,LRGV,TX,4/18/24,Breakfast,CP Breakfast,287,0,0,287,Bulk
IDEA San Benito,College Preparatory,LRGV,TX,4/18/24,CACFP Supper,Supper,56,2,26,84,Individual
IDEA San Benito,College Preparatory,LRGV,TX,4/18/24,Lunch,CP Lunch,564,0,0,564,Bulk
IDEA San Benito,College Preparatory,LRGV,TX,4/19/24,Breakfast,CP Breakfast,336,0,0,336,Bulk
IDEA San Benito,College Preparatory,LRGV,TX,4/19/24,CACFP Supper,Supper,44,3,35,82,Individual
IDEA San Benito,College Preparatory,LRGV,TX,4/19/24,Lunch,CP Lunch,552,0,0,552,Bulk
IDEA San Juan,Academy,MRGV,TX,4/15/24,Breakfast,AC Breakfast,564,0,0,564,Bulk
IDEA San Juan,Academy,MRGV,TX,4/15/24,CACFP Supper,AC Supper,143,0,0,143,Bulk
IDEA San Juan,Academy,MRGV,TX,4/15/24,CACFP Supper,Supper,3,0,1,4,Individual
IDEA San Juan,Academy,MRGV,TX,4/15/24,Lunch,AC Lunch,624,0,0,624,Bulk
IDEA San Juan,Academy,MRGV,TX,4/16/24,Breakfast,AC Breakfast,541,0,0,541,Bulk
IDEA San Juan,Academy,MRGV,TX,4/16/24,CACFP Supper,AC Supper,124,0,0,124,Bulk
IDEA San Juan,Academy,MRGV,TX,4/16/24,Lunch,AC Lunch,657,0,0,657,Bulk
IDEA San Juan,Academy,MRGV,TX,4/17/24,Breakfast,AC Breakfast,544,0,0,544,Bulk
IDEA San Juan,Academy,MRGV,TX,4/17/24,CACFP Supper,AC Supper,133,0,0,133,Bulk
IDEA San Juan,Academy,MRGV,TX,4/17/24,CACFP Supper,Supper,3,0,3,6,Individual
IDEA San Juan,Academy,MRGV,TX,4/17/24,Lunch,AC Lunch,631,0,0,631,Bulk
IDEA San Juan,Academy,MRGV,TX,4/18/24,Breakfast,AC Breakfast,424,0,0,424,Bulk
IDEA San Juan,Academy,MRGV,TX,4/18/24,CACFP Supper,AC Supper,124,0,0,124,Bulk
IDEA San Juan,Academy,MRGV,TX,4/18/24,Lunch,AC Lunch,616,0,0,616,Bulk
IDEA San Juan,Academy,MRGV,TX,4/19/24,Breakfast,AC Breakfast,546,0,0,546,Bulk
IDEA San Juan,Academy,MRGV,TX,4/19/24,CACFP Supper,AC Supper,85,0,0,85,Bulk
IDEA San Juan,Academy,MRGV,TX,4/19/24,CACFP Supper,Supper,5,0,3,8,Individual
IDEA San Juan,Academy,MRGV,TX,4/19/24,Lunch,AC Lunch,590,0,0,590,Bulk
IDEA San Juan,College Preparatory,MRGV,TX,4/15/24,Breakfast,CP Breakfast,448,0,0,448,Bulk
IDEA San Juan,College Preparatory,MRGV,TX,4/15/24,CACFP Supper,Supper,24,1,13,38,Individual
IDEA San Juan,College Preparatory,MRGV,TX,4/15/24,Lunch,CP Lunch,572,0,0,572,Bulk
IDEA San Juan,College Preparatory,MRGV,TX,4/16/24,Breakfast,CP Breakfast,461,0,0,461,Bulk
IDEA San Juan,College Preparatory,MRGV,TX,4/16/24,CACFP Supper,Supper,14,0,10,24,Individual
IDEA San Juan,College Preparatory,MRGV,TX,4/16/24,Lunch,CP Lunch,567,0,0,567,Bulk
IDEA San Juan,College Preparatory,MRGV,TX,4/17/24,Breakfast,CP Breakfast,513,0,0,513,Bulk
IDEA San Juan,College Preparatory,MRGV,TX,4/17/24,CACFP Supper,Supper,36,0,15,51,Individual
IDEA San Juan,College Preparatory,MRGV,TX,4/17/24,Lunch,CP Lunch,537,0,0,537,Bulk
IDEA San Juan,College Preparatory,MRGV,TX,4/18/24,Breakfast,CP Breakfast,351,0,0,351,Bulk
IDEA San Juan,College Preparatory,MRGV,TX,4/18/24,CACFP Supper,Supper,20,0,10,30,Individual
IDEA San Juan,College Preparatory,MRGV,TX,4/18/24,Lunch,CP Lunch,484,0,0,484,Bulk
IDEA San Juan,College Preparatory,MRGV,TX,4/19/24,Breakfast,CP Breakfast,454,0,0,454,Bulk
IDEA San Juan,College Preparatory,MRGV,TX,4/19/24,CACFP Supper,Supper,20,1,12,33,Individual
IDEA San Juan,College Preparatory,MRGV,TX,4/19/24,Lunch,CP Lunch,543,0,0,543,Bulk
IDEA South Flores,Academy,WSAR,TX,4/15/24,Breakfast,AC Breakfast,515,0,0,515,Bulk
IDEA South Flores,Academy,WSAR,TX,4/15/24,CACFP Supper,Supper,343,11,228,582,Individual
IDEA South Flores,Academy,WSAR,TX,4/15/24,Lunch,AC Lunch,603,0,0,603,Bulk
IDEA South Flores,Academy,WSAR,TX,4/16/24,Breakfast,AC Breakfast,568,0,0,568,Bulk
IDEA South Flores,Academy,WSAR,TX,4/16/24,CACFP Supper,Supper,360,8,214,582,Individual
IDEA South Flores,Academy,WSAR,TX,4/16/24,Lunch,AC Lunch,598,0,0,598,Bulk
IDEA South Flores,Academy,WSAR,TX,4/17/24,Breakfast,AC Breakfast,592,0,0,592,Bulk
IDEA South Flores,Academy,WSAR,TX,4/17/24,CACFP Supper,Supper,388,11,223,622,Individual
IDEA South Flores,Academy,WSAR,TX,4/17/24,Lunch,AC Lunch,624,0,0,624,Bulk
IDEA South Flores,Academy,WSAR,TX,4/18/24,Breakfast,AC Breakfast,554,0,0,554,Bulk
IDEA South Flores,Academy,WSAR,TX,4/18/24,CACFP Supper,Supper,356,14,227,597,Individual
IDEA South Flores,Academy,WSAR,TX,4/18/24,Lunch,AC Lunch,640,0,0,640,Bulk
IDEA South Flores,Academy,WSAR,TX,4/19/24,Breakfast,AC Breakfast,512,0,0,512,Bulk
IDEA South Flores,Academy,WSAR,TX,4/19/24,CACFP Supper,Supper,348,10,215,573,Individual
IDEA South Flores,Academy,WSAR,TX,4/19/24,Lunch,AC Lunch,650,0,0,650,Bulk
IDEA South Flores,College Preparatory,WSAR,TX,4/15/24,Breakfast,CP Breakfast,238,0,0,238,Bulk
IDEA South Flores,College Preparatory,WSAR,TX,4/15/24,CACFP Supper,Supper,13,0,12,25,Individual
IDEA South Flores,College Preparatory,WSAR,TX,4/15/24,Lunch,CP Lunch,614,0,0,614,Bulk
IDEA South Flores,College Preparatory,WSAR,TX,4/16/24,Breakfast,CP Breakfast,245,0,0,245,Bulk
IDEA South Flores,College Preparatory,WSAR,TX,4/16/24,CACFP Supper,Supper,16,0,13,29,Individual
IDEA South Flores,College Preparatory,WSAR,TX,4/16/24,Lunch,CP Lunch,598,0,0,598,Bulk
IDEA South Flores,College Preparatory,WSAR,TX,4/17/24,Breakfast,CP Breakfast,322,0,0,322,Bulk
IDEA South Flores,College Preparatory,WSAR,TX,4/17/24,CACFP Supper,Supper,16,0,13,29,Individual
IDEA South Flores,College Preparatory,WSAR,TX,4/17/24,Lunch,CP Lunch,647,0,0,647,Bulk
IDEA South Flores,College Preparatory,WSAR,TX,4/18/24,Breakfast,CP Breakfast,255,0,0,255,Bulk
IDEA South Flores,College Preparatory,WSAR,TX,4/18/24,CACFP Supper,Supper,13,0,6,19,Individual
IDEA South Flores,College Preparatory,WSAR,TX,4/18/24,Lunch,CP Lunch,627,0,0,627,Bulk
IDEA South Flores,College Preparatory,WSAR,TX,4/19/24,Breakfast,CP Breakfast,209,0,0,209,Bulk
IDEA South Flores,College Preparatory,WSAR,TX,4/19/24,CACFP Supper,Supper,16,0,13,29,Individual
IDEA South Flores,College Preparatory,WSAR,TX,4/19/24,Lunch,CP Lunch,552,0,0,552,Bulk
IDEA Southeast,Academy,TRCR,TX,4/15/24,Breakfast,AC Breakfast,367,0,0,367,Bulk
IDEA Southeast,Academy,TRCR,TX,4/15/24,CACFP Supper,AC Supper,496,0,0,496,Bulk
IDEA Southeast,Academy,TRCR,TX,4/15/24,Lunch,AC Lunch,516,0,0,516,Bulk
IDEA Southeast,Academy,TRCR,TX,4/16/24,Breakfast,AC Breakfast,396,0,0,396,Bulk
IDEA Southeast,Academy,TRCR,TX,4/16/24,CACFP Supper,AC Supper,499,0,0,499,Bulk
IDEA Southeast,Academy,TRCR,TX,4/16/24,Lunch,AC Lunch,497,0,0,497,Bulk
IDEA Southeast,Academy,TRCR,TX,4/17/24,Breakfast,AC Breakfast,427,0,0,427,Bulk
IDEA Southeast,Academy,TRCR,TX,4/17/24,CACFP Supper,AC Supper,493,0,0,493,Bulk
IDEA Southeast,Academy,TRCR,TX,4/17/24,Lunch,AC Lunch,521,0,0,521,Bulk
IDEA Southeast,Academy,TRCR,TX,4/18/24,Breakfast,AC Breakfast,401,0,0,401,Bulk
IDEA Southeast,Academy,TRCR,TX,4/18/24,CACFP Supper,AC Supper,506,0,0,506,Bulk
IDEA Southeast,Academy,TRCR,TX,4/18/24,Lunch,AC Lunch,511,0,0,511,Bulk
